BinCenter (ps);Histo01;Histo02;Histo03;Histo04
1060,5;6;7585;0;0
1061,5;6;7589;0;0
1062,5;5;7656;0;0
1063,5;8;7622;0;0
1064,5;6;7593;0;0
1065,5;6;7582;0;0
1066,5;5;7800;0;0
1067,5;8;7687;0;0
1068,5;14;7626;0;0
1069,5;7;7724;0;0
1070,5;9;7586;0;0
1071,5;4;7629;0;0
1072,5;10;7413;0;0
1073,5;9;7596;0;0
1074,5;12;7583;0;0
1075,5;6;7518;0;0
1076,5;4;7565;0;0
1077,5;3;7477;0;0
1078,5;4;7530;0;0
1079,5;6;7469;0;0
1080,5;13;7616;0;0
1081,5;9;7463;0;0
1082,5;7;7529;0;0
1083,5;5;7439;0;0
1084,5;4;7558;0;0
1085,5;7;7468;0;0
1086,5;7;7460;0;0
1087,5;9;7361;0;0
1088,5;13;7303;0;0
1089,5;8;7536;0;0
1090,5;8;7462;0;0
1091,5;3;7343;0;0
1092,5;11;7381;0;0
1093,5;7;7387;0;0
1094,5;10;7385;0;0
1095,5;8;7493;0;0
1096,5;11;7481;0;0
1097,5;9;7363;0;0
1098,5;6;7356;0;0
1099,5;7;7409;0;0
1100,5;11;7424;0;0
1101,5;7;7370;0;0
1102,5;7;7438;0;0
1103,5;7;7190;0;0
1104,5;1;7380;0;0
1105,5;11;7274;0;0
1106,5;9;7314;0;0
1107,5;7;7234;0;0
1108,5;3;7400;0;0
1109,5;9;7239;0;0
1110,5;6;7299;0;0
1111,5;6;7311;0;0
1112,5;11;7330;0;0
1113,5;4;7377;0;0
1114,5;11;7444;0;0
1115,5;9;7303;0;0
1116,5;12;7183;0;0
1117,5;3;7100;0;0
1118,5;7;7142;0;0
1119,5;10;7165;0;0
1120,5;14;7174;0;0
1121,5;8;7338;0;0
1122,5;7;7035;0;0
1123,5;10;7124;0;0
1124,5;13;7063;0;0
1125,5;5;7220;0;0
1126,5;7;7376;0;0
1127,5;4;7239;0;0
1128,5;4;7158;0;0
1129,5;5;7287;0;0
1130,5;7;7209;0;0
1131,5;5;7078;0;0
1132,5;13;7312;0;0
1133,5;10;7054;0;0
1134,5;12;7221;0;0
1135,5;7;7063;0;0
1136,5;11;7262;0;0
1137,5;6;7240;0;0
1138,5;6;7162;0;0
1139,5;6;6978;0;0
1140,5;6;7055;0;0
1141,5;13;7052;0;0
1142,5;8;7204;0;0
1143,5;10;7016;0;0
1144,5;6;7201;0;0
1145,5;9;7075;0;0
1146,5;7;7031;0;0
1147,5;8;7174;0;0
1148,5;2;7020;0;0
1149,5;4;6932;0;0
1150,5;15;7044;0;0
1151,5;10;6904;0;0
1152,5;7;6940;0;0
1153,5;4;6799;0;0
1154,5;9;6985;0;0
1155,5;11;6940;0;0
1156,5;3;6845;0;0
1157,5;6;7049;0;0
1158,5;11;6850;0;0
1159,5;5;6965;0;0
1160,5;16;7019;0;0
1161,5;9;6997;0;0
1162,5;6;6914;0;0
1163,5;9;6916;0;0
1164,5;12;6913;0;0
1165,5;12;6900;0;0
1166,5;5;6927;0;0
1167,5;3;6936;0;0
1168,5;7;6921;0;0
1169,5;5;6887;0;0
1170,5;8;6974;0;0
1171,5;5;6814;0;0
1172,5;9;6828;0;0
1173,5;3;7085;0;0
1174,5;7;6878;0;0
1175,5;8;6904;0;0
1176,5;11;7087;0;0
1177,5;12;6997;0;0
1178,5;4;6874;0;0
1179,5;5;6917;0;0
1180,5;9;6810;0;0
1181,5;11;6807;0;0
1182,5;8;6820;0;0
1183,5;3;6730;0;0
1184,5;4;6787;0;0
1185,5;4;6811;0;0
1186,5;10;6829;0;0
1187,5;10;6630;0;0
1188,5;7;6806;0;0
1189,5;8;6899;0;0
1190,5;12;6693;0;0
1191,5;3;6758;0;0
1192,5;9;6695;0;0
1193,5;9;6772;0;0
1194,5;3;6754;0;0
1195,5;9;6679;0;0
1196,5;6;6788;0;0
1197,5;5;6794;0;0
1198,5;5;6704;0;0
1199,5;5;6672;0;0
1200,5;5;6477;0;0
1201,5;10;6817;0;0
1202,5;5;6657;0;0
1203,5;9;6580;0;0
1204,5;12;6715;0;0
1205,5;7;6583;0;0
1206,5;10;6715;0;0
1207,5;11;6683;0;0
1208,5;4;6602;0;0
1209,5;11;6631;0;0
1210,5;9;6597;0;0
1211,5;8;6598;0;0
1212,5;6;6624;0;0
1213,5;5;6644;0;0
1214,5;9;6624;0;0
1215,5;10;6531;0;0
1216,5;10;6698;0;0
1217,5;9;6714;0;0
1218,5;11;6652;0;0
1219,5;7;6475;0;0
1220,5;3;6656;0;0
1221,5;5;6636;0;0
1222,5;6;6697;0;0
1223,5;7;6581;0;0
1224,5;9;6758;0;0
1225,5;9;6511;0;0
1226,5;4;6442;0;0
1227,5;8;6524;0;0
1228,5;10;6470;0;0
1229,5;7;6577;0;0
1230,5;6;6613;0;0
1231,5;6;6431;0;0
1232,5;5;6579;0;0
1233,5;9;6602;0;0
1234,5;5;6429;0;0
1235,5;6;6457;0;0
1236,5;8;6415;0;0
1237,5;9;6535;0;0
1238,5;7;6645;0;0
1239,5;8;6433;0;0
1240,5;4;6403;0;0
1241,5;13;6451;0;0
1242,5;4;6356;0;0
1243,5;11;6524;0;0
1244,5;10;6441;0;0
1245,5;5;6606;0;0
1246,5;10;6280;0;0
1247,5;7;6382;0;0
1248,5;7;6448;0;0
1249,5;8;6433;0;0
1250,5;10;6337;0;0
1251,5;12;6384;0;0
1252,5;6;6505;0;0
1253,5;6;6432;0;0
1254,5;5;6174;0;0
1255,5;6;6378;0;0
1256,5;10;6364;0;0
1257,5;4;6438;0;0
1258,5;9;6505;0;0
1259,5;11;6391;0;0
1260,5;13;6352;0;0
1261,5;4;6404;0;0
1262,5;11;6306;0;0
1263,5;11;6465;0;0
1264,5;13;6457;0;0
1265,5;7;6296;0;0
1266,5;9;6231;0;0
1267,5;3;6197;0;0
1268,5;14;6270;0;0
1269,5;9;6183;0;0
1270,5;9;6223;0;0
1271,5;8;6404;0;0
1272,5;7;6332;0;0
1273,5;14;6278;0;0
1274,5;6;6203;0;0
1275,5;6;6194;0;0
1276,5;8;6168;0;0
1277,5;7;6376;0;0
1278,5;6;6434;0;0
1279,5;10;6343;0;0
1280,5;10;6283;0;0
1281,5;9;6315;0;0
1282,5;13;6233;0;0
1283,5;11;6249;0;0
1284,5;9;6257;0;0
1285,5;15;6148;0;0
1286,5;7;6241;0;0
1287,5;7;6175;0;0
1288,5;9;6171;0;0
1289,5;5;6265;0;0
1290,5;14;6222;0;0
1291,5;6;6312;0;0
1292,5;17;6109;0;0
1293,5;10;6241;0;0
1294,5;5;6103;0;0
1295,5;8;6292;0;0
1296,5;7;6211;0;0
1297,5;6;6253;0;0
1298,5;7;6184;0;0
1299,5;9;6228;0;0
1300,5;8;6064;0;0
1301,5;9;6043;0;0
1302,5;1;6142;0;0
1303,5;11;6196;0;0
1304,5;10;6039;0;0
1305,5;9;6171;0;0
1306,5;8;6102;0;0
1307,5;8;6153;0;0
1308,5;13;6176;0;0
1309,5;9;6002;0;0
1310,5;7;5980;0;0
1311,5;8;6004;0;0
1312,5;4;6099;0;0
1313,5;11;6087;0;0
1314,5;12;5949;0;0
1315,5;12;6082;0;0
1316,5;9;6144;0;0
1317,5;7;6062;0;0
1318,5;9;6174;0;0
1319,5;8;6095;0;0
1320,5;9;5899;0;0
1321,5;8;5958;0;0
1322,5;5;6009;0;0
1323,5;5;5950;0;0
1324,5;4;6086;0;0
1325,5;2;5985;0;0
1326,5;9;6152;0;0
1327,5;6;6002;0;0
1328,5;10;5965;0;0
1329,5;10;5944;0;0
1330,5;11;6085;0;0
1331,5;15;5906;0;0
1332,5;6;6068;0;0
1333,5;10;5834;0;0
1334,5;5;6049;0;0
1335,5;10;6061;0;0
1336,5;5;5931;0;0
1337,5;14;6112;0;0
1338,5;9;6108;0;0
1339,5;10;6023;0;0
1340,5;11;5955;0;0
1341,5;6;5914;0;0
1342,5;8;5841;0;0
1343,5;10;5862;0;0
1344,5;12;6034;0;0
1345,5;5;5851;0;0
1346,5;9;6041;0;0
1347,5;14;5811;0;0
1348,5;10;6008;0;0
1349,5;9;5916;0;0
1350,5;6;6000;0;0
1351,5;7;5797;0;0
1352,5;10;5938;0;0
1353,5;8;5894;0;0
1354,5;3;5758;0;0
1355,5;9;5888;0;0
1356,5;5;5884;0;0
1357,5;10;5736;0;0
1358,5;7;5872;0;0
1359,5;9;5800;0;0
1360,5;10;5784;0;0
1361,5;4;5912;0;0
1362,5;8;5825;0;0
1363,5;4;5714;0;0
1364,5;9;5895;0;0
1365,5;10;5567;0;0
1366,5;10;5776;0;0
1367,5;9;5698;0;0
1368,5;4;5878;0;0
1369,5;6;5848;0;0
1370,5;9;5867;0;0
1371,5;6;5742;0;0
1372,5;7;5858;0;0
1373,5;12;5607;0;0
1374,5;6;5717;0;0
1375,5;4;5762;0;0
1376,5;13;5692;0;0
1377,5;6;5895;0;0
1378,5;8;5741;0;0
1379,5;7;5631;0;0
1380,5;6;5712;0;0
1381,5;9;5661;0;0
1382,5;5;5841;0;0
1383,5;10;5724;0;0
1384,5;11;5760;0;0
1385,5;7;5732;0;0
1386,5;7;5717;0;0
1387,5;6;5468;0;0
1388,5;10;5505;0;0
1389,5;4;5654;0;0
1390,5;12;5664;0;0
1391,5;6;5634;0;0
1392,5;11;5619;0;0
1393,5;13;5616;0;0
1394,5;9;5700;0;0
1395,5;8;5724;0;0
1396,5;6;5563;0;0
1397,5;6;5591;0;0
1398,5;11;5711;0;0
1399,5;7;5576;0;0
1400,5;8;5633;0;0
1401,5;11;5674;0;0
1402,5;9;5566;0;0
1403,5;7;5644;0;0
1404,5;6;5623;0;0
1405,5;6;5599;0;0
1406,5;7;5617;0;0
1407,5;7;5687;0;0
1408,5;8;5682;0;0
1409,5;12;5597;0;0
1410,5;11;5394;0;0
1411,5;2;5500;0;0
1412,5;5;5487;0;0
1413,5;9;5422;0;0
1414,5;3;5515;0;0
1415,5;7;5624;0;0
1416,5;3;5620;0;0
1417,5;5;5512;0;0
1418,5;7;5582;0;0
1419,5;5;5409;0;0
1420,5;7;5572;0;0
1421,5;11;5470;0;0
1422,5;10;5596;0;0
1423,5;8;5508;0;0
1424,5;12;5446;0;0
1425,5;11;5464;0;0
1426,5;9;5522;0;0
1427,5;13;5540;0;0
1428,5;12;5335;0;0
1429,5;5;5467;0;0
1430,5;7;5627;0;0
1431,5;12;5558;0;0
1432,5;8;5443;0;0
1433,5;10;5475;0;0
1434,5;6;5323;0;0
1435,5;7;5266;0;0
1436,5;5;5457;0;0
1437,5;10;5385;0;0
1438,5;8;5390;0;0
1439,5;10;5355;0;0
1440,5;10;5300;0;0
1441,5;12;5551;0;0
1442,5;10;5447;0;0
1443,5;4;5524;0;0
1444,5;8;5487;0;0
1445,5;7;5290;0;0
1446,5;12;5302;0;0
1447,5;5;5264;0;0
1448,5;12;5334;0;0
1449,5;7;5409;0;0
1450,5;6;5494;0;0
1451,5;9;5389;0;0
1452,5;8;5237;0;0
1453,5;8;5413;0;0
1454,5;6;5287;0;0
1455,5;8;5400;0;0
1456,5;7;5194;0;0
1457,5;9;5382;0;0
1458,5;11;5367;0;0
1459,5;9;5288;0;0
1460,5;12;5391;0;0
1461,5;5;5254;0;0
1462,5;7;5365;0;0
1463,5;9;5256;0;0
1464,5;8;5272;0;0
1465,5;11;5230;0;0
1466,5;9;5396;0;0
1467,5;13;5248;0;0
1468,5;12;5190;0;0
1469,5;13;5313;0;0
1470,5;8;5186;0;0
1471,5;12;5143;0;0
1472,5;11;5253;0;0
1473,5;5;5065;0;0
1474,5;6;5309;0;0
1475,5;10;5325;0;0
1476,5;9;5419;0;0
1477,5;6;5355;0;0
1478,5;14;5153;0;0
1479,5;5;5131;0;0
1480,5;7;5243;0;0
1481,5;3;5264;0;0
1482,5;10;5220;0;0
1483,5;7;5263;0;0
1484,5;7;5208;0;0
1485,5;8;5103;0;0
1486,5;11;5077;0;0
1487,5;11;5136;0;0
1488,5;9;5175;0;0
1489,5;6;5164;0;0
1490,5;10;5135;0;0
1491,5;10;5127;0;0
1492,5;6;5030;0;0
1493,5;14;5214;0;0
1494,5;13;5126;0;0
1495,5;7;5128;0;0
1496,5;7;5099;0;0
1497,5;10;5113;0;0
1498,5;6;4963;0;0
1499,5;7;5063;0;0
1500,5;4;5144;0;0
1501,5;9;5108;0;0
1502,5;9;5144;0;0
1503,5;6;5241;0;0
1504,5;9;5128;0;0
1505,5;10;5061;0;0
1506,5;7;5102;0;0
1507,5;10;5199;0;0
1508,5;10;5053;0;0
1509,5;11;5081;0;0
1510,5;7;5175;0;0
1511,5;9;5130;0;0
1512,5;9;5075;0;0
1513,5;10;5048;0;0
1514,5;7;5116;0;0
1515,5;8;4929;0;0
1516,5;10;5084;0;0
1517,5;10;5093;0;0
1518,5;5;4997;0;0
1519,5;6;5150;0;0
1520,5;7;4890;0;0
1521,5;17;5096;0;0
1522,5;12;5040;0;0
1523,5;8;5068;0;0
1524,5;12;5094;0;0
1525,5;13;5035;0;0
1526,5;5;5016;0;0
1527,5;5;5027;0;0
1528,5;9;5004;0;0
1529,5;3;5048;0;0
1530,5;8;5068;0;0
1531,5;4;4952;0;0
1532,5;7;4957;0;0
1533,5;11;5083;0;0
1534,5;11;4950;0;0
1535,5;7;5095;0;0
1536,5;11;5021;0;0
1537,5;6;4939;0;0
1538,5;13;4942;0;0
1539,5;12;4966;0;0
1540,5;8;5089;0;0
1541,5;6;4978;0;0
1542,5;7;5001;0;0
1543,5;9;4797;0;0
1544,5;6;4849;0;0
1545,5;6;4866;0;0
1546,5;8;4918;0;0
1547,5;9;4944;0;0
1548,5;6;4863;0;0
1549,5;12;4914;0;0
1550,5;10;4899;0;0
1551,5;7;4887;0;0
1552,5;8;4931;0;0
1553,5;12;4838;0;0
1554,5;6;5003;0;0
1555,5;8;4887;0;0
1556,5;6;4801;0;0
1557,5;5;4917;0;0
1558,5;7;4932;0;0
1559,5;9;4819;0;0
1560,5;8;4865;0;0
1561,5;7;4907;0;0
1562,5;10;4849;0;0
1563,5;9;5016;0;0
1564,5;8;4919;0;0
1565,5;8;4811;0;0
1566,5;11;4770;0;0
1567,5;8;4792;0;0
1568,5;6;4747;0;0
1569,5;13;4786;0;0
1570,5;9;4882;0;0
1571,5;11;4830;0;0
1572,5;14;4721;0;0
1573,5;9;4793;0;0
1574,5;6;4776;0;0
1575,5;4;4727;0;0
1576,5;4;4800;0;0
1577,5;12;4652;0;0
1578,5;10;4840;0;0
1579,5;12;4824;0;0
1580,5;8;4868;0;0
1581,5;11;4829;0;0
1582,5;5;4826;0;0
1583,5;10;4709;0;0
1584,5;6;4726;0;0
1585,5;8;4942;0;0
1586,5;7;4729;0;0
1587,5;9;4805;0;0
1588,5;11;4621;0;0
1589,5;11;4667;0;0
1590,5;5;4791;0;0
1591,5;14;4803;0;0
1592,5;9;4739;0;0
1593,5;8;4793;0;0
1594,5;10;4689;0;0
1595,5;5;4688;0;0
1596,5;13;4658;0;0
1597,5;6;4698;0;0
1598,5;5;4565;0;0
1599,5;11;4721;0;0
1600,5;10;4606;0;0
1601,5;6;4769;0;0
1602,5;8;4723;0;0
1603,5;6;4702;0;0
1604,5;12;4701;0;0
1605,5;9;4798;0;0
1606,5;8;4658;0;0
1607,5;5;4680;0;0
1608,5;8;4649;0;0
1609,5;7;4740;0;0
1610,5;9;4568;0;0
1611,5;9;4689;0;0
1612,5;3;4786;0;0
1613,5;14;4536;0;0
1614,5;8;4636;0;0
1615,5;11;4609;0;0
1616,5;5;4587;0;0
1617,5;6;4692;0;0
1618,5;3;4537;0;0
1619,5;6;4552;0;0
1620,5;6;4549;0;0
1621,5;6;4659;0;0
1622,5;8;4566;0;0
1623,5;10;4664;0;0
1624,5;7;4567;0;0
1625,5;8;4573;0;0
1626,5;5;4680;0;0
1627,5;6;4510;0;0
1628,5;9;4659;0;0
1629,5;15;4573;0;0
1630,5;9;4556;0;0
1631,5;11;4575;0;0
1632,5;7;4649;0;0
1633,5;9;4551;0;0
1634,5;14;4461;0;0
1635,5;15;4526;0;0
1636,5;7;4486;0;0
1637,5;5;4606;0;0
1638,5;12;4505;0;0
1639,5;8;4519;0;0
1640,5;11;4548;0;0
1641,5;7;4669;0;0
1642,5;7;4503;0;0
1643,5;6;4513;0;0
1644,5;7;4617;0;0
1645,5;12;4436;0;0
1646,5;7;4542;0;0
1647,5;4;4471;0;0
1648,5;16;4458;0;0
1649,5;6;4602;0;0
1650,5;11;4453;0;0
1651,5;6;4531;0;0
1652,5;7;4555;0;0
1653,5;17;4501;0;0
1654,5;8;4496;0;0
1655,5;6;4530;0;0
1656,5;10;4591;0;0
1657,5;13;4508;0;0
1658,5;10;4483;0;0
1659,5;12;4334;0;0
1660,5;13;4532;0;0
1661,5;4;4360;0;0
1662,5;6;4428;0;0
1663,5;7;4401;0;0
1664,5;8;4365;0;0
1665,5;12;4509;0;0
1666,5;10;4438;0;0
1667,5;6;4435;0;0
1668,5;1;4399;0;0
1669,5;13;4480;0;0
1670,5;9;4366;0;0
1671,5;5;4379;0;0
1672,5;9;4389;0;0
1673,5;9;4427;0;0
1674,5;11;4399;0;0
1675,5;13;4273;0;0
1676,5;7;4453;0;0
1677,5;9;4374;0;0
1678,5;7;4339;0;0
1679,5;3;4379;0;0
1680,5;5;4317;0;0
1681,5;6;4455;0;0
1682,5;4;4425;0;0
1683,5;7;4416;0;0
1684,5;11;4396;0;0
1685,5;5;4306;0;0
1686,5;5;4357;0;0
1687,5;8;4392;0;0
1688,5;11;4305;0;0
1689,5;10;4523;0;0
1690,5;5;4221;0;0
1691,5;14;4318;0;0
1692,5;13;4312;0;0
1693,5;10;4321;0;0
1694,5;9;4225;0;0
1695,5;8;4465;0;0
1696,5;10;4309;0;0
1697,5;10;4280;0;0
1698,5;7;4242;0;0
1699,5;5;4327;0;0
1700,5;7;4300;0;0
1701,5;3;4178;0;0
1702,5;11;4252;0;0
1703,5;6;4360;0;0
1704,5;9;4420;0;0
1705,5;12;4210;0;0
1706,5;10;4310;0;0
1707,5;7;4318;0;0
1708,5;13;4272;0;0
1709,5;7;4206;0;0
1710,5;11;4295;0;0
1711,5;6;4366;0;0
1712,5;10;4317;0;0
1713,5;7;4188;0;0
1714,5;7;4156;0;0
1715,5;9;4252;0;0
1716,5;8;4243;0;0
1717,5;8;4197;0;0
1718,5;10;4234;0;0
1719,5;11;4150;0;0
1720,5;7;4258;0;0
1721,5;8;4270;0;0
1722,5;11;4114;0;0
1723,5;6;4217;0;0
1724,5;9;4169;0;0
1725,5;8;4189;0;0
1726,5;6;4271;0;0
1727,5;7;4105;0;0
1728,5;8;4044;0;0
1729,5;11;4131;0;0
1730,5;9;4076;0;0
1731,5;16;4171;0;0
1732,5;3;4172;0;0
1733,5;9;4143;0;0
1734,5;13;4145;0;0
1735,5;8;4216;0;0
1736,5;8;4142;0;0
1737,5;9;4259;0;0
1738,5;11;4098;0;0
1739,5;11;4176;0;0
1740,5;7;4148;0;0
1741,5;11;4138;0;0
1742,5;10;4063;0;0
1743,5;9;4281;0;0
1744,5;12;4162;0;0
1745,5;7;4097;0;0
1746,5;10;4070;0;0
1747,5;5;4067;0;0
1748,5;10;4171;0;0
1749,5;9;4124;0;0
1750,5;8;4040;0;0
1751,5;19;3952;0;0
1752,5;9;4108;0;0
1753,5;12;4071;0;0
1754,5;10;4155;0;0
1755,5;10;4020;0;0
1756,5;14;4108;0;0
1757,5;10;4100;0;0
1758,5;11;4017;0;0
1759,5;9;4213;0;0
1760,5;13;4174;0;0
1761,5;7;3979;0;0
1762,5;12;4094;0;0
1763,5;7;4140;0;0
1764,5;8;4119;0;0
1765,5;8;3966;0;0
1766,5;16;3910;0;0
1767,5;16;3980;0;0
1768,5;12;4043;0;0
1769,5;13;4052;0;0
1770,5;7;4044;0;0
1771,5;7;4080;0;0
1772,5;9;4118;0;0
1773,5;9;4136;0;0
1774,5;11;4067;0;0
1775,5;8;3970;0;0
1776,5;3;3990;0;0
1777,5;12;4031;0;0
1778,5;8;4215;0;0
1779,5;10;4021;0;0
1780,5;14;3987;0;0
1781,5;9;3959;0;0
1782,5;9;3937;0;0
1783,5;9;3977;0;0
1784,5;7;3971;0;0
1785,5;9;3889;0;0
1786,5;8;3958;0;0
1787,5;4;4082;0;0
1788,5;8;3826;0;0
1789,5;8;4012;0;0
1790,5;5;4004;0;0
1791,5;6;3958;0;0
1792,5;6;3902;0;0
1793,5;10;3857;0;0
1794,5;14;3962;0;0
1795,5;8;3876;0;0
1796,5;8;3972;0;0
1797,5;14;4003;0;0
1798,5;6;3873;0;0
1799,5;9;3949;0;0
1800,5;7;3999;0;0
1801,5;10;3897;0;0
1802,5;8;3896;0;0
1803,5;8;3829;0;0
1804,5;7;3923;0;0
1805,5;14;3896;0;0
1806,5;8;3945;0;0
1807,5;10;3909;0;0
1808,5;8;3941;0;0
1809,5;13;3832;0;0
1810,5;7;3870;0;0
1811,5;9;3818;0;0
1812,5;10;3840;0;0
1813,5;6;3832;0;0
1814,5;14;3833;0;0
1815,5;9;3873;0;0
1816,5;11;3952;0;0
1817,5;8;3922;0;0
1818,5;4;3905;0;0
1819,5;10;3856;0;0
1820,5;13;3948;0;0
1821,5;11;3728;0;0
1822,5;10;3920;0;0
1823,5;7;3883;0;0
1824,5;8;3842;0;0
1825,5;7;3865;0;0
1826,5;11;3820;0;0
1827,5;3;3823;0;0
1828,5;12;3936;0;0
1829,5;11;3832;0;0
1830,5;12;3800;0;0
1831,5;8;3773;0;0
1832,5;7;3744;0;0
1833,5;8;3855;0;0
1834,5;12;3878;0;0
1835,5;11;3808;0;0
1836,5;5;3894;0;0
1837,5;6;3774;0;0
1838,5;10;3729;0;0
1839,5;8;3674;0;0
1840,5;12;3867;0;0
1841,5;9;3855;0;0
1842,5;3;3667;0;0
1843,5;3;3795;0;0
1844,5;10;3847;0;0
1845,5;6;3859;0;0
1846,5;9;3878;0;0
1847,5;11;3805;0;0
1848,5;8;3808;0;0
1849,5;11;3751;0;0
1850,5;3;3783;0;0
1851,5;11;3724;0;0
1852,5;12;3784;0;0
1853,5;10;3842;0;0
1854,5;10;3741;0;0
1855,5;12;3661;0;0
1856,5;11;3714;0;0
1857,5;9;3658;0;0
1858,5;6;3664;0;0
1859,5;8;3637;0;0
1860,5;9;3831;0;0
1861,5;7;3692;0;0
1862,5;9;3766;0;0
1863,5;12;3684;0;0
1864,5;5;3796;0;0
1865,5;11;3679;0;0
1866,5;10;3658;0;0
1867,5;12;3753;0;0
1868,5;11;3624;0;0
1869,5;8;3643;0;0
1870,5;14;3692;0;0
1871,5;14;3599;0;0
1872,5;7;3636;0;0
1873,5;8;3699;0;0
1874,5;16;3709;0;0
1875,5;8;3639;0;0
1876,5;6;3610;0;0
1877,5;13;3755;0;0
1878,5;16;3638;0;0
1879,5;8;3735;0;0
1880,5;7;3790;0;0
1881,5;7;3700;0;0
1882,5;9;3670;0;0
1883,5;6;3532;0;0
1884,5;8;3617;0;0
1885,5;10;3766;0;0
1886,5;9;3480;0;0
1887,5;4;3643;0;0
1888,5;11;3647;0;0
1889,5;10;3586;0;0
1890,5;13;3628;0;0
1891,5;5;3600;0;0
1892,5;7;3594;0;0
1893,5;14;3665;0;0
1894,5;7;3683;0;0
1895,5;10;3645;0;0
1896,5;6;3687;0;0
1897,5;6;3553;0;0
1898,5;7;3668;0;0
1899,5;4;3566;0;0
1900,5;8;3667;0;0
1901,5;13;3625;0;0
1902,5;6;3548;0;0
1903,5;6;3644;0;0
1904,5;8;3522;0;0
1905,5;6;3627;0;0
1906,5;8;3609;0;0
1907,5;11;3576;0;0
1908,5;7;3588;0;0
1909,5;10;3690;0;0
1910,5;7;3554;0;0
1911,5;13;3579;0;0
1912,5;11;3657;0;0
1913,5;7;3476;0;0
1914,5;7;3674;0;0
1915,5;8;3499;0;0
1916,5;10;3614;0;0
1917,5;11;3573;0;0
1918,5;9;3621;0;0
1919,5;8;3537;0;0
1920,5;7;3493;0;0
1921,5;12;3627;0;0
1922,5;6;3517;0;0
1923,5;10;3535;0;0
1924,5;9;3447;0;0
1925,5;6;3456;0;0
1926,5;11;3358;0;0
1927,5;8;3502;0;0
1928,5;10;3600;0;0
1929,5;9;3560;0;0
1930,5;16;3549;0;0
1931,5;5;3641;0;0
1932,5;11;3506;0;0
1933,5;6;3547;0;0
1934,5;11;3402;0;0
1935,5;7;3461;0;0
1936,5;7;3527;0;0
1937,5;17;3574;0;0
1938,5;9;3608;0;0
1939,5;6;3492;0;0
1940,5;13;3423;0;0
1941,5;4;3497;0;0
1942,5;11;3484;0;0
1943,5;6;3527;0;0
1944,5;9;3487;0;0
1945,5;12;3438;0;0
1946,5;6;3361;0;0
1947,5;11;3471;0;0
1948,5;13;3491;0;0
1949,5;13;3393;0;0
1950,5;17;3400;0;0
1951,5;10;3354;0;0
1952,5;12;3336;0;0
1953,5;7;3424;0;0
1954,5;3;3368;0;0
1955,5;11;3459;0;0
1956,5;6;3493;0;0
1957,5;5;3493;0;0
1958,5;13;3362;0;0
1959,5;7;3363;0;0
1960,5;5;3401;0;0
1961,5;8;3471;0;0
1962,5;9;3415;0;0
1963,5;10;3369;0;0
1964,5;14;3361;0;0
1965,5;9;3482;0;0
1966,5;12;3429;0;0
1967,5;6;3386;0;0
1968,5;4;3428;0;0
1969,5;9;3358;0;0
1970,5;8;3452;0;0
1971,5;15;3436;0;0
1972,5;6;3373;0;0
1973,5;5;3343;0;0
1974,5;6;3447;0;0
1975,5;7;3324;0;0
1976,5;8;3443;0;0
1977,5;8;3404;0;0
1978,5;10;3350;0;0
1979,5;7;3337;0;0
1980,5;9;3260;0;0
1981,5;8;3274;0;0
1982,5;20;3313;0;0
1983,5;10;3401;0;0
1984,5;7;3307;0;0
1985,5;9;3353;0;0
1986,5;4;3254;0;0
1987,5;5;3359;0;0
1988,5;7;3392;0;0
1989,5;10;3339;0;0
1990,5;3;3341;0;0
1991,5;11;3418;0;0
1992,5;12;3197;0;0
1993,5;10;3328;0;0
1994,5;10;3370;0;0
1995,5;13;3390;0;0
1996,5;9;3338;0;0
1997,5;12;3356;0;0
1998,5;8;3303;0;0
1999,5;14;3319;0;0
2000,5;9;3277;0;0
2001,5;12;3268;0;0
2002,5;8;3324;0;0
2003,5;10;3256;0;0
2004,5;14;3205;0;0
2005,5;10;3344;0;0
2006,5;14;3248;0;0
2007,5;11;3329;0;0
2008,5;10;3296;0;0
2009,5;5;3273;0;0
2010,5;12;3354;0;0
2011,5;9;3244;0;0
2012,5;5;3256;0;0
2013,5;8;3361;0;0
2014,5;5;3290;0;0
2015,5;11;3265;0;0
2016,5;8;3203;0;0
2017,5;5;3232;0;0
2018,5;10;3292;0;0
2019,5;10;3291;0;0
2020,5;5;3192;0;0
2021,5;3;3159;0;0
2022,5;4;3293;0;0
2023,5;12;3187;0;0
2024,5;12;3236;0;0
2025,5;4;3151;0;0
2026,5;10;3176;0;0
2027,5;11;3180;0;0
2028,5;15;3247;0;0
2029,5;7;3255;0;0
2030,5;9;3088;0;0
2031,5;6;3129;0;0
2032,5;8;3172;0;0
2033,5;13;3314;0;0
2034,5;15;3139;0;0
2035,5;10;3054;0;0
2036,5;14;3146;0;0
2037,5;2;3244;0;0
2038,5;7;3189;0;0
2039,5;16;3232;0;0
2040,5;7;3143;0;0
2041,5;4;3218;0;0
2042,5;14;3234;0;0
2043,5;7;3157;0;0
2044,5;17;3169;0;0
2045,5;9;3136;0;0
2046,5;9;3194;0;0
2047,5;11;3195;0;0
2048,5;12;3048;0;0
2049,5;11;3198;0;0
2050,5;13;3197;0;0
2051,5;7;3154;0;0
2052,5;5;3157;0;0
2053,5;6;3212;0;0
2054,5;13;3153;0;0
2055,5;8;3159;0;0
2056,5;7;3095;0;0
